"site","quadrado","tamanho_mm","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Baleeiro","4",5.655,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","4",1.984,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",4.614,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",3.567,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",6.622,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",3.261,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",5.902,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",4.626,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",6.041,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",1.944,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",5.322,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",2.904,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",6.077,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",2.445,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",1.842,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",5.815,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",0.617,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","5",5.632,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","6",6.066,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","6",7.997,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","6",7.445,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",5.085,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",6.179,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.812,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.156,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",6.171,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.55,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.4,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.88,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",5.774,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",7.102,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.995,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.435,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",6.44,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",5.641,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","7",4.746,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.781,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.619,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",7.76,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",7.65,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",8.729,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",1.677,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",4.513,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",4.585,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.401,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",7.643,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",4.469,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",4.989,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.722,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.512,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",5.156,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",6.01,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",7.379,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","8",5.641,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","9",5.914,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","9",4.426,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","9",7.555,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","9",7.872,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","9",9.245,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","10",4.775,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","10",1.842,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","10",8.197,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","10",2.734,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",3.498,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",4.127,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",3.428,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",4.316,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",4.201,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",0.922,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",1.198,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",0.856,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","11",0.663,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",4.285,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",5.588,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",3.36,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",5.796,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.018,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",4.502,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",5.776,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.01,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.59,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",0.95,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",2.223,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",8.425,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",6.719,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",6.136,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",8.828,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",5.847,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.181,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",6.142,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",4.372,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",7.263,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",4.934,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",2.376,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.35,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","12",1.003,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",6.222,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",6.506,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",5.996,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",4.39,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",7.718,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",8.566,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",5.453,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",8.146,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",5.352,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",4.969,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",4.852,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",7.563,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",4.044,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",5.776,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",1.429,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",6.463,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",1.337,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","13",1.863,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",8.287,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",7.101,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",5.108,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.304,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",7.181,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",6.017,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.243,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.856,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",5.145,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.444,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",2.943,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.595,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",0.945,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",5.314,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.872,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.925,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.003,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.255,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.625,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.12,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",4.874,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",0.889,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",3.928,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",7.717,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",2.111,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",1.188,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","14",0.589,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",5.829,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",5.413,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",2.276,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",9.086,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",3.258,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Baleeiro","15",8.461,"SSCh","SW-NE",5.303,25.073,0.603,3.412781,1.221,13.8,456852.68467727,7364640.55053559,146.96079,32.6075,4,15.4
"Bravinha","1",6.426,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",5.914,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",3.117,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",6.96,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",2.999,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",3.959,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",1.261,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",5.923,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",1.16,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",2.57,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",5.673,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",1.411,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
"Bravinha","1",5.112,"Ubatuba","SW-NE",4.057,26.17,0.747,2.940125,1.318,29.8,482355.901014818,7400392.88158966,183.669796,25.6928571428571,17,23.6
