"site","replicate","vivos_n","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Maranduba",2,5,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",3,2,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",4,4,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",5,3,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",6,10,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",7,3,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",8,4,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",9,22,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",10,27,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",11,28,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",12,28,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",13,22,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",14,19,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maranduba",15,12,"Ubatuba","SW-NE",3.456,25.27,0.8,2.850672,1.271,25.65,477032.249570896,7395424.68411581,176.75079,33.8428571428571,30,30
"Maricá",1,84,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",2,75,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",3,104,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",4,55,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",5,103,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",6,39,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",7,23,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",8,77,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",9,19,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",10,37,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",11,61,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",12,23,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",13,33,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",14,46,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Maricá",15,49,"MRRJ","W-E",6.882,24.17,0.609,4.0368,1.183,18.25,736321.673835296,7459240.54129038,442.008565,25.5026262626263,47,17.4
"Matarazzo",1,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",2,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",3,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",4,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",5,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",6,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",7,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",8,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",9,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",10,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",11,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",12,0,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",13,3,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",14,2,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Matarazzo",15,5,"Ubatuba","SW-NE",5.68,25.804,0.748,3.504823,1.262,23.8,493486.734717146,7408702.81349276,197.302227,28.067,2,42
"Pernambuco",1,43,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",2,66,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",3,28,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",4,14,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",5,2,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",6,3,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",7,23,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",8,2,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",9,8,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",10,25,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",11,9,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",12,45,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",13,2,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",14,19,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pernambuco",15,24,"MRBS","SW-NE",5.843,24.923,0.839,3.902347,1.28,25.2,379518.70552796,7348143.83638364,68.432329,30.9730769230769,49,24.4
"Pescadores",1,62,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",2,88,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",3,67,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",4,31,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",5,26,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",6,18,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",7,58,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",8,14,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",9,38,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",10,21,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",11,2,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",12,13,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",13,42,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",14,49,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Pescadores",15,59,"MRBS","SW-NE",8.049,25.222,1,4.11954,1.213,15.2,317882.296414225,7323065.64732215,1.88191,21.1333333333333,19,29.8
"Picinguaba",1,33,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",2,33,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",3,25,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",4,15,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",5,17,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",6,18,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",7,35,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",8,51,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",9,24,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",10,47,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",11,13,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",12,13,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",13,12,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",14,22,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Picinguaba",15,15,"Ubatuba","SW-NE",2.603,24.98,0.515,3.074111,1.328,20,516429.142197939,7415010.85234412,220.743634,32.08,5,14.8
"Piratininga",1,61,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",2,53,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",3,83,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",4,72,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",5,38,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",6,52,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",7,80,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",8,15,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",9,88,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",10,33,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",11,84,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",12,51,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",13,48,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",14,39,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Piratininga",15,38,"MRRJ","W-E",12.596,23.964,0.988,4.040167,1.047,15.25,697650.916073022,7459897.64217778,405.648143,27.2395588235294,1,18.2
"Ponta da Cabeça",1,29,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",2,46,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",3,43,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",4,22,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",5,34,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",6,51,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",7,28,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",8,56,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",9,50,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",10,53,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",11,37,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",12,51,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",13,27,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",14,45,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Ponta da Cabeça",15,42,"LRRJ","W-E",2.685,23.091,0.568,3.822869,1.202,16.6666666666667,804012.846755643,7455976.98944643,505.89509,23.8235,13,19
"Pontal da Cruz",1,0,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",2,0,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",3,1,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",4,5,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",5,5,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",6,2,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",7,1,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",8,0,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",9,1,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",10,17,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",11,8,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",12,2,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",13,0,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",14,7,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Pontal da Cruz",15,4,"SSCh","SW-NE",5.024,25.011,0.839,2.793518,1.333,23.8,459225.659242564,7370773.56963534,151.088445,34.12375,27,31.2
"Alta",1,7,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",2,4,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",3,39,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",4,21,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",5,14,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",6,25,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",7,13,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",8,12,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",9,7,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",10,17,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",11,14,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",12,26,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",13,18,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",14,13,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Alta",15,19,"SCRJ","W-E",3.585,25.422,0.547,3.15165,1.222,49.3333333333333,588037.37033269,7452438.20042454,301.503201,NA,NA,74
"Branca",1,23,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",2,23,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",3,5,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",4,22,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",5,11,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",6,22,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",7,48,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",8,9,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",9,7,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",10,57,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",11,16,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",12,29,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",13,11,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",14,24,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Branca",15,24,"MRBS","SW-NE",5.304,25.231,0.849,3.997371,1.179,25.1,384191.723618774,7359449.58665379,77.516054,25.0045714285714,14,26.4
"Meio",1,25,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",2,12,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",3,42,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",4,5,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",5,35,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",6,18,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
"Meio",7,27,"Ubatuba","SW-NE",1.669,25.452,0.522,3.5907,1.103,8.91666666666667,528183.194385148,7417252.00884056,232.354345,26.822,NA,12.8
